@relation stock

@attribute Date date "yyyy-MM-dd"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric

@data
2007-03-20,78.49,78.935,78.115,78.91
2007-03-21,78.91,80.003,78.351,79.627
2007-03-22,79.41,79.696,79.036,79.484
2007-03-23,79.178,79.511,79.036,79.351
2007-03-26,79.351,79.534,78.759,79.326
2007-03-27,79.085,79.351,78.658,79.1
2007-03-28,78.407,79.342,78.324,78.707
2007-03-29,79.043,79.418,78.459,78.965
2007-03-30,78.69,79.116,78.133,78.707
2007-04-02,78.919,79.743,78.543,79.502
2007-04-03,79.702,80.355,79.602,80.245
2007-04-04,79.994,80.537,79.803,80.336
2007-04-05,80.144,80.788,79.953,80.596
2007-04-09,80.519,80.945,80.262,80.68
2007-04-10,80.494,80.828,80.294,80.545
2007-04-11,80.588,80.746,79.285,79.46
2007-04-12,79.351,80.011,78.935,79.885
2007-04-13,79.953,79.953,78.983,79.268
2007-04-16,79.319,80.411,79.092,80.312
2007-04-17,80.411,81.548,80.179,81.096
2007-04-18,80.086,80.086,78.826,79.16
2007-04-19,78.91,79.217,78.49,78.735
2007-04-20,79.342,79.451,78.416,78.974
2007-04-23,79.46,79.936,79.368,79.502
2007-04-24,81.188,83.416,81.188,82.24
2007-04-25,82.45,84.922,82.44,84.72
2007-04-26,84.336,84.754,83.677,84.252
2007-04-27,83.752,84.48,83.552,84.48
2007-04-30,84.429,86.004,84.31,85.347
2007-05-01,85.221,86.149,85.214,86.149
2007-05-02,85.838,86.123,85.28,85.355
2007-05-03,84.963,86.004,84.628,85.838
2007-05-04,85.796,86.031,85.381,85.974
2007-05-07,85.805,86.149,85.506,86.141
2007-05-08,85.521,86.331,85.347,86.251
2007-05-09,86.785,87.469,86.591,87.16
2007-05-10,86.692,87.764,86.598,87.409
2007-05-11,87.418,88.506,87.4,88.498
2007-05-14,88.355,88.719,87.5,88.151
2007-05-15,88.01,88.346,87.427,87.536
2007-05-16,87.764,88.417,87.284,88.4
2007-05-17,88.188,88.709,87.451,87.932
2007-05-18,88.381,90.221,88.179,90.168
2007-05-21,89.9,90.178,89.235,89.379
2007-05-22,89.305,89.556,88.524,89.092
2007-05-23,89.181,89.341,87.888,88.16
2007-05-24,88.055,88.498,86.484,86.8
2007-05-25,86.757,88.037,86.715,87.826
2007-05-29,88.151,89.036,87.923,88.434
2007-05-30,88.01,89.431,87.852,89.287
2007-05-31,89.566,89.9,88.514,89.021
2007-06-01,89.036,89.547,88.533,88.968
2007-06-04,88.929,89.012,88.16,88.709
2007-06-05,88.977,88.977,88.126,88.381
2007-06-06,88.091,88.099,85.497,85.512
2007-06-07,85.555,86.149,84.804,85.003
2007-06-08,85.003,86.182,84.963,86.065
2007-06-11,85.898,86.841,85.59,86.19
2007-06-12,86.099,86.158,85.297,85.456
2007-06-13,85.884,86.222,85.256,86.106
2007-06-14,86.09,87.043,85.848,86.715
2007-06-15,87.026,87.835,86.741,87.756
2007-06-18,87.907,88.223,87.585,87.949
2007-06-19,87.617,89.065,87.593,88.929
2007-06-20,88.929,89.361,88.47,88.514
2007-06-21,88.319,89.341,88.188,89.021
2007-06-22,88.48,88.879,87.207,87.207
2007-06-25,87.451,88.319,87.26,87.764
2007-06-26,87.764,88.557,87.527,87.949
2007-06-27,87.469,88.073,87.177,88.037
2007-06-28,88.108,89.279,87.86,88.47
2007-06-29,88.48,89.004,86.925,87.888
2007-07-02,88.001,88.346,87.326,87.686
2007-07-03,88.091,89.413,87.878,89.004
2007-07-05,88.77,90.511,88.498,90.221
2007-07-06,89.998,91.559,89.891,91.04
2007-07-09,90.796,91.297,90.35,90.989
2007-07-10,90.637,91.14,90.393,90.713
2007-07-11,90.439,91.512,90.393,91.098
2007-07-12,91.297,91.559,90.367,91.232
2007-07-13,90.813,91.189,90.267,90.687
2007-07-16,90.657,91.889,90.538,91.559
2007-07-17,91.559,93.085,91.39,92.492
2007-07-18,92.073,93.427,91.889,92.741
2007-07-19,96.025,97.27,95.725,96.746
2007-07-20,95.892,96.746,95.143,95.852
2007-07-23,95.919,97.231,95.892,97.183
2007-07-24,96.304,97.7,96.034,96.998
2007-07-25,97.018,98.842,96.228,98.614
2007-07-26,97.71,99.208,96.469,97.309
2007-07-27,97.387,98.504,96.542,96.542
2007-07-30,96.025,96.649,94.784,95.631
2007-07-31,95.782,95.782,91.881,92.399
2007-08-01,92.175,94.13,91.907,93.549
2007-08-02,93.605,95.229,93.113,94.555
2007-08-03,94.565,95.352,93.287,93.436
2007-08-06,93.493,95.105,93.287,95.105
2007-08-07,94.387,95.343,93.726,94.793
2007-08-08,95.448,95.696,93.736,94.347
2007-08-09,92.492,95.601,92.455,92.455
2007-08-10,91.64,94.764,91.595,94.055
2007-08-13,94.357,95.153,93.773,94.111
2007-08-14,94.225,94.491,93.315,93.558
2007-08-15,92.677,94.243,91.78,92.954
2007-08-16,92.668,93.039,86.591,91.588
2007-08-17,93.418,94.082,90.742,92.593
2007-08-20,92.593,92.761,91.122,91.198
2007-08-21,90.922,91.954,90.249,91.05
2007-08-22,91.936,92.266,91.14,91.861
2007-08-23,92.183,93.268,91.871,93.066
2007-08-24,93.066,94.575,92.51,94.565
2007-08-27,94.367,95.067,94.195,94.725
2007-08-28,94.273,94.848,93.22,93.511
2007-08-29,94.263,96.006,93.576,95.677
2007-08-30,94.878,96.852,94.878,96.343
2007-08-31,96.843,97.985,96.488,97.435
2007-09-04,97.143,99.278,96.979,98.694
2007-09-05,98.102,98.664,97.328,98.436
2007-09-06,98.475,99.159,97.066,98.21
2007-09-07,97.028,97.672,96.314,96.488
2007-09-10,96.979,98.122,96.304,96.697
2007-09-11,97.153,98.357,96.892,97.985
2007-09-12,97.662,98.034,96.61,96.852
2007-09-13,97.105,97.7,96.649,96.814
2007-09-14,96.054,96.852,95.725,96.131
2007-09-17,95.764,96.237,95.448,95.631
2007-09-18,96.025,97.524,95.872,97.387
2007-09-19,97.612,97.848,96.678,97.415
2007-09-20,97.095,98.23,97.028,97.574
2007-09-21,98.445,98.614,97.153,97.524
2007-09-24,97.612,98.054,96.736,97.076
2007-09-25,96.872,98.191,96.688,97.29
2007-09-26,97.652,98.604,97.495,97.936
2007-09-27,98.122,98.713,97.74,98.289
2007-09-28,97.798,98.941,97.77,98.367
2007-10-01,98.21,99.79,98.122,99.387
2007-10-02,99.63,99.87,98.654,98.832
2007-10-03,98.23,98.396,97.095,97.202
2007-10-04,97.028,97.495,96.025,96.61
2007-10-05,96.998,97.454,96.43,97.105
2007-10-08,96.931,98.733,96.756,98.348
2007-10-09,98.406,98.941,97.222,98.793
2007-10-10,98.535,99.198,98.259,99.04
2007-10-11,99.357,101.41,98.004,98.585
2007-10-12,98.941,99.278,97.926,98.367
2007-10-15,98.504,98.842,97.495,98.565
2007-10-16,98.555,100.16,98.122,99.87
2007-10-17,98.545,98.545,95.325,96.678
2007-10-18,95.862,97.212,95.553,95.842
2007-10-19,95.181,95.968,93.361,93.754
2007-10-22,92.659,95.095,92.649,94.66
2007-10-23,95.01,95.842,94.764,95.754
2007-10-24,95.372,95.562,93.268,94.319
2007-10-25,94.611,95.534,93.278,94.205
2007-10-26,94.367,95.191,93.576,94.962
2007-10-29,95.115,96.034,95.067,95.842
2007-10-30,95.611,95.938,94.981,95.295
2007-10-31,95.814,97.076,94.585,96.949
2007-11-01,96.449,96.931,94.611,94.896
2007-11-02,95.543,96.15,94.829,95.687
2007-11-05,96.112,96.112,94.225,94.689
2007-11-06,94.878,95.153,93.258,94.507
2007-11-07,93.624,94.887,92.593,92.741
2007-11-08,91.945,92.127,86.832,88.603
2007-11-09,87.608,87.608,82.892,83.71
2007-11-12,85.08,86.999,84.087,84.712
2007-11-13,85.783,88.293,85.59,87.907
2007-11-14,88.612,88.87,85.875,86.375
2007-11-15,86.205,88.214,86.048,86.506
2007-11-16,87.267,87.677,86.214,87.5
2007-11-19,87.124,88.001,84.62,85.355
2007-11-20,85.663,87.651,84.654,86.356
2007-11-21,84.68,86.917,84.68,85.355
2007-11-23,86.09,86.958,85.438,86.884
2007-11-26,87.06,87.8,84.939,85.147
2007-11-27,85.757,87.326,84.754,86.699
2007-11-28,87.527,90.412,87.143,89.664
2007-11-29,89.547,90.069,88.719,89.764
2007-11-30,90.657,91.18,86.785,87.826
2007-12-03,88.134,89.468,87.326,88.371
2007-12-04,88.02,89.702,87.443,89.036
2007-12-05,90.03,90.61,89.332,90.312
2007-12-06,90.178,91.861,90.121,91.595
2007-12-07,91.578,91.861,90.131,90.896
2007-12-10,91.322,92.082,91.014,91.332
2007-12-11,91.29,92.183,88.895,89.341
2007-12-12,91.16,92.036,89.664,90.584
2007-12-13,90.178,90.722,89.295,90.33
2007-12-14,89.613,89.818,86.925,88.319
2007-12-17,87.984,88.506,86.841,87.284
2007-12-18,87.746,89.322,86.949,88.77
2007-12-19,88.968,90.502,88.4,89.468
2007-12-20,89.989,91.411,89.854,90.887
2007-12-21,91.77,92.817,91.14,92.723
2007-12-24,92.843,93.511,92.315,93.239
2007-12-26,92.593,93.67,92.593,93.159
2007-12-27,92.296,92.937,91.411,91.512
2007-12-28,92.482,92.482,91.098,91.936
2007-12-31,91.428,91.861,89.566,90.267
2008-01-02,91.004,91.004,86.984,87.418
2008-01-03,87.536,88.151,86.822,87.593
2008-01-04,86.8,86.8,83.901,84.445
2008-01-07,83.71,84.336,82.692,83.543
2008-01-08,83.543,83.819,81.138,81.488
2008-01-09,81.631,82.791,81.129,82.089
2008-01-10,81.321,84.22,81.121,83.435
2008-01-11,82.834,83.051,81.028,81.555
2008-01-14,87.686,88.169,84.61,85.949
2008-01-15,85.197,87.377,84.528,85.03
2008-01-16,83.618,85.889,83.618,84.862
2008-01-17,85.171,86.383,83.543,84.42
2008-01-18,89.11,89.11,85.59,86.34
2008-01-22,82.291,86.082,82.291,84.519
2008-01-23,83.192,88.789,82.25,88.595
2008-01-24,88.832,89.773,87.409,89.272
2008-01-25,89.998,89.998,86.925,87.277
2008-01-28,87.207,88.319,86.699,87.661
2008-01-29,88.091,89.181,87.343,88.595
2008-01-30,88.391,89.882,87.551,88.223
2008-01-31,87.016,90.148,86.591,89.44
2008-02-01,89.487,91.342,88.4,91.089
2008-02-04,90.749,91.014,88.887,90.121
2008-02-05,89.396,90.221,87.409,87.694
2008-02-06,87.719,88.921,86.491,86.499
2008-02-07,85.913,86.841,84,85.456
2008-02-08,85.33,86.566,85.229,86.232
2008-02-11,86.048,88.134,85.898,87.792
2008-02-12,87.808,89.63,87.427,88.958
2008-02-13,89.459,90.95,89.181,90.538
2008-02-14,90.131,90.61,88.091,88.622
2008-02-15,87.907,88.719,87.677,88.647
2008-02-19,89.295,89.863,87.377,87.677
2008-02-20,88.037,90.359,87.284,90.049
2008-02-21,90.267,91.512,88.879,89.287
2008-02-22,89.468,90.593,88.266,90.24
2008-02-25,89.712,92.127,89.712,91.926
2008-02-26,91.438,96.016,91.06,95.526
2008-02-27,95.057,97.387,94.282,97.26
2008-02-28,96.535,96.775,95.667,96.228
2008-02-29,95.22,96.141,94.64,95.076
2008-03-03,95.076,95.852,94.744,95.392
2008-03-04,94.689,96.63,94.149,96.63
2008-03-05,97.212,97.212,95.41,96.363
2008-03-06,96.064,96.15,93.726,93.95
2008-03-07,93.408,95.814,93.361,95.143
2008-03-10,94.461,96.843,94.461,95.2
2008-03-11,96.697,97.337,95.22,97.28
2008-03-12,97.24,98.535,96.112,97.75
2008-03-13,96.61,97.524,94.887,96.785
2008-03-14,96.911,97.299,94.092,96.218
2008-03-17,94.367,97.74,94.367,96.488
2008-03-18,97.367,98.872,95.038,98.862
2008-03-19,98.793,98.941,97.406,97.652
2008-03-20,97.76,98.921,97.406,98.802
2008-03-24,99,100.02,98.644,99.416
2008-03-25,99.456,99.456,97.808,98.514
2008-03-26,98.191,98.514,95.997,97.622
2008-03-27,96.872,97.028,95.621,96.469
2008-03-28,96.746,97.495,95.372,95.677
2008-03-31,95.325,96.746,94.63,96.141
2008-04-01,96.19,98.842,95.997,97.28
2008-04-02,97.564,97.594,95.181,95.852
2008-04-03,95.496,97.554,95.076,96.872
2008-04-04,96.901,97.347,95.696,96.659
2008-04-07,97.173,98.004,96.707,97.115
2008-04-08,96.63,97.594,96.267,97.095
2008-04-09,97.28,98.298,96.63,97.514
2008-04-10,97.642,99.55,97.584,99.179
2008-04-11,97.946,98.367,96.459,96.852
2008-04-14,97.028,98.495,96.814,97.926
2008-04-15,97.77,98.25,96.478,97.828
2008-04-16,98.664,100.57,97.828,100.57
2008-04-17,102.21,103.32,100.78,102.78
2008-04-18,103.47,104.39,102.82,103.87
2008-04-21,103.25,103.97,101.9,103.82
2008-04-22,103.44,103.82,102.71,103.29
2008-04-23,103.44,104.21,102.41,103.22
2008-04-24,103.02,104.31,102.47,103.69
2008-04-25,103.96,103.96,101.91,102.78
2008-04-28,102.39,102.75,101.56,101.68
2008-04-29,101.89,102.87,101.89,102.57
2008-04-30,102.99,103.13,100.6,102.57
2008-05-01,101.1,103.9,101.1,103.13
2008-05-02,102.96,103.54,101.67,102.85
2008-05-05,102.13,102.92,101.66,101.88
2008-05-06,101.44,102.99,100.85,102.55
2008-05-07,102.51,104.37,102.23,103.85
2008-05-08,103.7,104.52,103.3,104.32
2008-05-09,103.84,104.1,103.25,103.57
2008-05-12,103.4,105.21,103.19,104.56
2008-05-13,104.48,105.8,104.4,105.68
2008-05-14,105.64,107.58,105.38,106.48
2008-05-15,106.34,107.45,105.96,107.28
2008-05-16,107.28,107.3,105.87,106.73
2008-05-19,106.6,107.06,105.27,105.61
2008-05-20,105.27,105.27,103.91,104.53
2008-05-21,104.41,105.55,102.72,103.24
2008-05-22,103.18,104.66,103.18,104.14
2008-05-23,103.82,104.32,103.35,103.7
2008-05-27,103.55,106.36,103.54,106.33
2008-05-28,106.46,108.18,106.04,108.18
2008-05-29,107.53,108.55,107.43,108.3
2008-05-30,107.88,108.55,107.55,108.07
2008-06-02,107.3,108.01,105.8,106.35
2008-06-03,106.44,107.71,106.43,106.75
2008-06-04,106.77,107.31,105.58,106.51
2008-06-05,106.38,107.75,106.23,107.29
2008-06-06,106.68,106.99,104.17,104.33
2008-06-09,104.69,105.37,103.57,105.09
2008-06-10,104.3,105.81,104.08,105.17
2008-06-11,105.13,105.13,102.58,102.92
2008-06-12,102.92,104.45,102.8,103.42
2008-06-13,103.89,105.68,103.66,105.35
2008-06-16,104.76,106.17,104.1,105.81
2008-06-17,106.05,106.14,104.08,104.46
2008-06-18,104.01,104.73,103.3,103.67
2008-06-19,103.29,104.89,102.18,104.4
2008-06-20,103.67,104.4,102.31,102.47
2008-06-23,102.7,103.96,102.22,103.1
2008-06-24,102.79,103.74,101.78,103.1
2008-06-25,103.29,105.06,102.87,104.04
2008-06-26,103.07,103.4,100.83,101.17
2008-06-27,101.07,101.9,98.763,100.26
2008-06-30,100.24,100.38,98.664,98.971
2008-07-01,98.132,99.67,97.367,99.59
2008-07-02,98.862,100.65,98.634,99.456
2008-07-03,100.16,100.85,98.445,99.81
2008-07-07,100.2,102.41,99.89,101.44
2008-07-08,101.67,103.53,100.65,103.44
2008-07-09,103.62,103.96,100.53,100.53
2008-07-10,100.74,103.17,100.74,102.85
2008-07-11,101.55,103.32,100.67,101.97
2008-07-14,103.14,103.74,101.25,101.48
2008-07-15,101.06,103.96,100.12,102.87
2008-07-16,102.54,105.95,102.09,105.17
2008-07-17,105.54,106.01,103.54,105.64
2008-07-18,104.72,108.56,104.72,108.47
2008-07-21,108.41,108.48,106.58,107.43
2008-07-22,106.46,108.56,106.28,108.56
2008-07-23,108.36,108.82,107.13,108.16
2008-07-24,107.75,109.32,107.55,108.56
2008-07-25,107.71,108.48,106.87,107.33
2008-07-28,106.61,107.27,105.34,105.43
2008-07-29,105.65,107.02,105.43,106.59
2008-07-30,107.25,107.71,106.14,107.61
2008-07-31,106.95,108.14,106.65,106.85
2008-08-01,107.33,107.95,105.45,105.74
2008-08-04,105.84,106.95,105.43,106.52
2008-08-05,107.05,107.65,106.13,107.62
2008-08-06,107.28,108.14,106.66,107.83
2008-08-07,107.14,108.54,106.8,107.75
2008-08-08,107.33,108.46,106.57,107.56
2008-08-11,107.26,107.26,105.01,105.7
2008-08-12,105.23,105.62,103.87,104.55
2008-08-13,104.57,106.04,104.18,105.04
2008-08-14,104.39,107.09,104.23,105.99
2008-08-15,106.12,106.22,104.66,105.51
2008-08-18,105.61,106.05,103.29,104.05
2008-08-19,103.25,104.22,101.86,102.35
2008-08-20,103.13,103.51,101.86,102.32
2008-08-21,101.52,103.07,101.49,102.69
2008-08-22,102.96,104.66,102.53,104.32
2008-08-25,103.94,104.32,102.46,102.58
2008-08-26,102.37,102.57,101.44,102.31
2008-08-27,102.24,104.27,102.02,103.02
2008-08-28,103.57,104.75,103.2,104.04
2008-08-29,103.31,103.53,101.55,101.65
2008-09-02,102.59,103.54,98.455,98.862
2008-09-03,98.862,99.06,96.15,98.812
2008-09-04,98.535,99.288,95.938,96.025
2008-09-05,95.325,96.094,94.507,95.477
2008-09-08,98.535,98.783,96.141,97.936
2008-09-09,98.357,98.614,96.025,96.044
2008-09-10,97.202,100.16,96.931,98.575
2008-09-11,98.575,99.68,96.94,99.53
2008-09-12,99.07,99.6,97.554,99.337
2008-09-15,96.333,98.862,96.18,96.18
2008-09-16,94.962,98.22,94.611,96.901
2008-09-17,95.842,96.449,92.362,93.085
2008-09-18,94.282,99.02,92.714,96.122
2008-09-19,99.86,103.54,98.122,99.238
2008-09-22,98.892,100.32,96.872,97.037
2008-09-23,97.037,98.684,95.315,96.333
2008-09-24,97.642,98.684,95.41,97.26
2008-09-25,98.328,101.84,96.949,100.3
2008-09-26,97.868,101.07,97.71,99.73
2008-09-29,98.872,98.872,91.816,95.572
2008-09-30,96.717,97.672,93.371,97.672
2008-10-01,96.459,97.534,89.971,91.973
2008-10-02,90.593,91.835,86.04,87.46
2008-10-03,87.808,92.639,86.031,86.375
2008-10-06,84.511,86.004,80.662,84.018
2008-10-07,84.754,85.69,78.69,79.869
2008-10-08,76.411,81.396,75.135,75.61
2008-10-09,79.57,79.585,73.673,74.317
2008-10-10,72.988,76.536,69.735,73.272
2008-10-13,75.518,78.166,72.605,76.993
2008-10-14,76.821,82.668,76.821,78.158
2008-10-15,77.465,79.57,73.239,73.723
2008-10-16,74.635,76.821,70.433,76.42
2008-10-17,76.612,80.086,73.239,75.801
2008-10-20,76.993,77.915,74.59,77.248
2008-10-21,77.002,77.204,73.957,74.198
2008-10-22,72.646,73.141,67.47,69.806
2008-10-23,70.217,71.72,67.638,70.433
2008-10-24,66.192,70.4,65.815,68.532
2008-10-27,67.026,70.558,65.976,66.517
2008-10-28,67.969,73.157,66.4,72.879
2008-10-29,73.265,75.985,72.019,73.65
2008-10-30,75.994,77.156,74.233,75.727
2008-10-31,75.902,78.651,74.34,77.631
2008-11-03,77.358,79.051,76.966,77.388
2008-11-04,79.126,79.126,76.879,77.989
2008-11-05,77.597,77.989,74.9,75.1
2008-11-06,73.213,74.175,70.375,71.102
2008-11-07,71.627,72.406,70.35,72.037
2008-11-10,73.474,73.565,69.089,70.032
2008-11-11,69.516,70.383,67.009,69.089
2008-11-12,67.411,68.806,66.444,66.582
2008-11-13,66.482,70.467,62.961,70.317
2008-11-14,68.998,71.31,66.384,67.078
2008-11-17,66.3,66.582,64.43,64.697
2008-11-18,66.075,67.577,64.297,66.869
2008-11-19,66.743,67.638,63.236,63.436
2008-11-20,62.628,65.456,58.876,59.904
2008-11-21,60.739,64.279,58.034,62.525
2008-11-24,63.244,68.548,62.628,66.709
2008-11-25,67.946,68.806,65.316,67.344
2008-11-26,66.4,68.294,65.642,68.194
2008-11-28,67.638,68.387,66.884,68.138
2008-12-01,67.594,67.938,64.122,64.214
2008-12-02,64.965,66.799,63.579,66.669
2008-12-03,65.649,67.638,64.287,67.361
2008-12-04,66.826,67.493,63.612,64.663
2008-12-05,64.113,68.054,62.885,67.293
2008-12-08,68.948,71.711,68.247,70.859
2008-12-09,69.991,71.335,68.641,69.047
2008-12-10,70.1,70.968,68.329,69.19
2008-12-11,68.054,69.19,66.608,67.284
2008-12-12,65.698,69.255,65.181,68.641
2008-12-15,68.898,69.757,66.799,69.113
2008-12-16,69.397,72.514,69.198,72.145
2008-12-17,71.344,72.871,70.693,71.678
2008-12-18,71.619,72.345,69.273,70.14
2008-12-19,71.16,71.16,69.282,69.743
2008-12-22,69.533,69.679,67.07,68.46
2008-12-23,68.762,69.148,66.908,67.303
2008-12-24,67.259,67.82,66.734,67.235
2008-12-26,67.577,68.302,67.259,67.911
2008-12-29,68.239,68.239,66.535,67.845
2008-12-30,68.329,69.841,68.071,69.765
2008-12-31,69.726,70.976,69.726,70.275
2009-01-02,70.049,73.141,70.049,72.956
2009-01-05,72.163,73.205,71.962,72.496
2009-01-06,72.739,75.493,72.118,74.508
2009-01-07,73.338,74.15,72.748,73.306
2009-01-08,73.322,73.599,71.794,72.795
2009-01-09,72.686,73.064,70.35,70.726
2009-01-12,70.617,72.313,70.493,71.57
2009-01-13,71.394,72.304,70.801,71.26
2009-01-14,70.308,70.827,68.56,69.464
2009-01-15,69.816,70.835,68.686,70.241
2009-01-16,70.651,71.594,69.373,70.909
2009-01-20,70.775,70.909,68.271,68.454
2009-01-21,72.054,76.488,71.812,76.338
2009-01-22,75.009,75.771,73.573,75.208
2009-01-23,73.813,75.736,73.322,74.5
2009-01-26,74.961,77.379,74.75,76.488
2009-01-27,76.631,76.795,75.57,76.536
2009-01-28,77.406,79.277,76.748,79.178
2009-01-29,78.142,78.974,76.838,77.248
2009-01-30,77.011,78.057,76.195,76.528
2009-02-02,75.652,76.703,74.89,75.927
2009-02-03,76.045,78.265,75.285,78.057
2009-02-04,78.275,79.251,76.672,77.514
2009-02-05,76.93,77.824,76.17,77.164
2009-02-06,77.248,81.081,76.528,80.279
2009-02-09,80.103,80.981,79.092,80.845
2009-02-10,79.812,80.845,77.622,77.881
2009-02-11,78.057,79.97,77.656,79.46
2009-02-12,78.833,79.493,76.987,79.385
2009-02-13,79.15,79.477,78.133,78.358
2009-02-17,76.596,77.231,75.57,75.711
2009-02-18,76.129,77.029,75.518,76.411
2009-02-19,76.036,76.957,73.858,74.258
2009-02-20,73.522,75.068,72.93,74.142
2009-02-23,74.568,74.59,70.299,70.45
2009-02-24,70.665,72.713,70.224,72.145
2009-02-25,71.812,72.748,69.181,71.727
2009-02-26,72.52,75.317,72.088,74.291
2009-02-27,73.582,77.89,73.49,76.847
2009-03-02,76.129,76.739,74.106,74.358
2009-03-03,75.285,75.301,72.804,73.288
2009-03-04,74.291,76.186,73.148,74.726
2009-03-05,73.589,75.285,72.663,73.048
2009-03-06,73.039,73.689,69.982,71.653
2009-03-09,70.726,72.48,69.323,69.707
2009-03-10,71.069,72.857,69.841,72.857
2009-03-11,73.07,74.767,72.412,73.997
2009-03-12,73.973,75.652,73.056,75.485
2009-03-13,75.485,75.693,74.558,75.453
2009-03-16,76.528,77.656,75.604,76.17
2009-03-17,76.077,77.582,75.526,77.582
2009-03-18,74.7,77.575,74.659,76.779
2009-03-19,77.523,77.949,76.411,77.373
2009-03-20,77.789,79.326,76.974,77.248
2009-03-23,78.242,82.422,78.242,82.422
2009-03-24,81.573,83.126,81.429,82.082
2009-03-25,82.223,83.384,80.236,81.789
2009-03-26,82.223,82.834,81.622,82.484
2009-03-27,80.154,80.162,77.449,78.617
2009-03-30,76.821,79.108,76.655,78.925
2009-03-31,79.292,82.385,79.201,80.906
2009-04-01,80.271,81.831,79.911,81.506
2009-04-02,82.791,85.162,82.15,84.187
2009-04-03,83.276,85.721,83.259,85.355
2009-04-06,84.252,85.048,83.5,84.804
2009-04-07,83.643,83.918,82.268,82.459
2009-04-08,83.042,84.796,82.668,84.495
2009-04-09,85.18,85.547,83.71,84.922
2009-04-13,83.736,84.88,82.699,83.46
2009-04-14,82.732,83.46,82.056,82.892
2009-04-15,82.024,82.716,80.527,82.541
2009-04-16,83.284,85.104,82.817,84.696
2009-04-17,84.488,85.205,83.244,84.563
2009-04-20,83.744,84.495,82.842,83.861
2009-04-21,82.174,85.573,81.998,85.43
2009-04-22,84.48,86.725,84.386,85.63
2009-04-23,85.713,85.822,83.336,84.688
2009-04-24,84.48,84.822,83.084,83.568
2009-04-27,83.175,84.912,82.907,83.46
2009-04-28,82.967,85.783,82.876,85.121
2009-04-29,85.155,87.677,84.895,86.876
2009-04-30,87.301,88.557,85.884,86.182
2009-05-01,86.657,87.56,85.958,87.35
2009-05-04,87.897,89.138,87.35,88.673
2009-05-05,88.514,89.19,88.099,88.391
2009-05-06,87.869,88.091,86.598,87.359
2009-05-07,87.385,87.508,85.03,85.663
2009-05-08,86.491,86.633,83.359,84.746
2009-05-11,84.412,86.741,84.294,85.921
2009-05-12,85.99,87.16,85.481,86.792
2009-05-13,85.903,86.09,84.628,85.389
2009-05-14,84.939,85.765,84.144,84.379
2009-05-15,84.252,86.065,83.979,84.645
2009-05-18,85.171,87.435,85.121,87.326
2009-05-19,87.115,88.612,86.841,88.099
2009-05-20,88.099,88.498,86.684,86.884
2009-05-21,86.065,86.214,84.954,85.857
2009-05-22,85.73,86.266,84.963,85.08
2009-05-26,84.604,88.205,84.353,87.694
2009-05-27,87.124,87.816,85.931,85.949
2009-05-28,86.29,87.792,85.739,87.418
2009-05-29,87.233,88.929,86.8,88.745
2009-06-01,89.295,90.749,89.074,90.493
2009-06-02,89.773,90.859,89.065,89.197
2009-06-03,88.958,89.021,87.764,88.921
2009-06-04,88.656,89.235,88.179,88.789
2009-06-05,89.63,90.519,89.138,89.547
2009-06-08,89.045,90.158,88.091,89.755
2009-06-09,90.303,91.132,90.168,90.294
2009-06-10,91.189,91.232,89.389,90.476
2009-06-11,90.813,92.39,90.647,91.342
2009-06-12,90.519,91.232,89.971,90.359
2009-06-15,89.873,90.887,89.547,89.863
